id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt0118300,Dawson's Creek,no_data,no_data,The WB,80,Dawson's Creek,1998-01-20,,"James Van Der Beek, Katie Holmes, Michelle Williams",USA,English,TV-14,6.8,41479,,,"older person playing teen,friendship,character name in series title,forename as series title,teensploitation","Awards, 6 wins & 26 nominations",1998.0
tt4680444,Forged in Fire,no_data,no_data,History,,Forged in Fire,2015-06-22,,"David Lain Baker, Doug Marcaida, Ben Abbott",USA,English,TV-PG,8.3,3700,,,"knife,competition reality tv,skill game show,non fiction",,2015.0
tt6212854,Voice,no_data,no_data,OCN,,Voice,2020-03-01,,"Lee Hana, Son Eun-seo, Song Boo-gun",South Korea,Korean,TV-14,7.6,2063,,,"korean,investigation,police,detective,corruption","Awards, 1 nomination",2020.0
tt7239256,Zumbo's Just Desserts,no_data,no_data,Seven Network,44,Zumbo's Just Desserts,2016-08-22,,"Gigi Falanga, Rachel Khoo, Adriano Zumbo",Australia,English,TV-14,6.9,2192,,,"chef,food reality tv,non fiction",,2016.0
tt7752034,Somebody Feed Phil,no_data,no_data,Netflix,78,Somebody Feed Phil,2018-01-12,,"Phil Rosenthal, Monica Horan, Judy Gold",USA,English,TV-14,8.2,5247,,,"food,food and drink documentary,documentary series,drink,travel","Nominated for 2 Primetime Emmys, 1 win & 2 nominations total",2018.0
tt7197684,Suburra: Blood on Rome,Giuseppe Capotondi,male,Netflix,,Suburra: Blood on Rome,2017-10-06,,"Alessandro Borghi, Giacomo Ferrara, Filippo Nigro",Italy,Italian,TV-MA,7.9,14634,,,"vatican,rome italy,narcotic,politician,political corruption","Awards, 1 win & 2 nominations",2017.0
tt10009170,Blood of Zeus,no_data,no_data,Netflix,100,Blood of Zeus,2020-10-27,,"Derek Phillips, Jason O'Mara, Jessica Henwick",USA,English,TV-MA,7.5,17933,,,"ancient greece,greek mythology,the greek pantheon,demigod,greek god","Awards, 1 nomination",2020.0
tt13317376,The Devil Punisher,no_data,no_data,,,The Devil Punisher,2020-10-25,,"Shuo-Han Wang, Anson Chen, Issac Yiu",Taiwan,Mandarin,,5.8,166,,,"male protagonist,supernatural drama,demonic,demon hunter,occult hunter",,2020.0
tt9184986,Barbarians,Barbara Eder,female,Netflix,86,Barbarians,2020-10-23,,"Florian Schmidtke, Laurence Rupp, Jeanne Goursaud",Germany,"German, Latin",TV-MA,7.2,24098,,,"roman history,barbarians,barbarian,roman empire,barbarian horde","Awards, 5 nominations",2020.0
no_data,Move,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt7829834,My Next Guest Needs No Introduction With David Letterman,no_data,no_data,Netflix,77,My Next Guest Needs No Introduction with David Letterman,2018-01-12,,"David Letterman, Kim Kardashian, George Clooney",USA,English,TV-MA,7.8,5682,,,"guest,celebrity talk show,non fiction","Nominated for 4 Primetime Emmys, 1 win & 5 nominations total",2018.0
tt0094574,Unsolved Mysteries,no_data,no_data,NBC,,Unsolved Mysteries,1987-01-20,,"Robert Stack, Dennis Farina, Keely Shaye Brosnan",USA,English,TV-PG,8.2,5876,,,"unsolved mystery,murder,reenactment,unsolved crime,disney","Nominated for 6 Primetime Emmys, 5 wins & 9 nominations total",1987.0
tt12867810,Start-Up,no_data,no_data,"Hi Story D&c, History D&C Entertainment, Studio Dragon",,Start-Up,2020-10-17,,"Bae Suzy, Nam Joo-hyuk, Kim Seon-Ho",South Korea,Korean,TV-14,8.1,10127,,,"industry,feel good romance,timeframe 2020s,timeframe 21st century","Awards, 2 wins & 1 nomination",2020.0
tt10473150,Grand Army,Katie Cappiello,female,Netflix,,Grand Army,2020-10-16,,"Odessa A’zion, Odley Jean, Amir Bageria",USA,English,TV-MA,7.5,7021,,,"fight,teenager,masturbation,male masturbation,masturbating to porn","Awards, 1 win & 2 nominations",2020.0
tt13044528,La Révolution,no_data,no_data,Netflix,69,La Révolution,2020-10-16,,"Marilou Aussilloux, Dimitri Storoge, Isabel Aimé González-Sola",France,French,TV-14,6.5,5647,,,"france,1780s,18th century,timeframe 1780s,timeframe 18th century",,2020.0
tt8914012,The Last Kids on Earth,no_data,no_data,Netflix,,The Last Kids on Earth,2019-09-17,,"Nick Wolfhard, Montse Hernandez, Garland Whitt",USA,English,TV-Y7-FV,7.2,1412,,,"apocalypse,zombie,monster,post apocalypse,young girl","Awards, 7 wins & 4 nominations",2019.0
tt0329829,Fireman Sam,no_data,no_data,S4C,,Fireman Sam,1989-05-06,,"Steven Kynman, David Carling, Andrew Hodwitz",UK,"English, Welsh",TV-Y,6.1,1809,,,"wales,firefighter,pontypandy,village,fictional village","Nominated for 1 BAFTA Award, 1 nomination total",1989.0
tt0320024,Half & Half,no_data,no_data,UPN,,Half & Half,2002-09-23,,"Essence Atkins, Rachel True, Chico Benymon",USA,English,TV-14,7,1878,,,"laugh track,half sister,sister sister relationship,half sibling,female protagonist","Awards, 1 win & 18 nominations",2002.0
tt0284770,One on One,no_data,no_data,UPN,,One on One,2001-09-03,,"Kyla Pratt, Robert Ri'chard, Flex Alexander",USA,English,TV-14,7.1,2342,,,"laugh track,sportscaster,teenage girl,sitcom,father daughter relationship","Awards, 1 win & 8 nominations",2001.0
tt8022978,Power Rangers Beast Morphers,no_data,no_data,Nickelodeon,,Power Rangers Beast Morphers,2019-03-02,,"Rorrie D. Travis, Jasmeet Baduwalia, Jacqueline Scislowski",USA,English,TV-Y7,6.6,610,,,"the future,shared universe,superhero,non comic book superhero,superhero team","Awards, 2 nominations",2019.0
tt12313074,Social Distance,no_data,no_data,Netflix,55,Social Distance,2020-10-15,,"Asakhe Nojoko, Danielle Brooks, Mike Colter",USA,English,TV-MA,5.7,669,,,"human,screenlife","Awards, 1 win & 1 nomination",2020.0
tt11666848,The Cabin with Bert Kreischer,no_data,no_data,Netflix,,The Cabin with Bert Kreischer,2020-10-13,,"Bert Kreischer, LeeAnn Kreischer, Al Kreischer",USA,English,TV-MA,6.9,1737,,,"male nudity,male frontal nudity,male full frontal nudity,male rear nudity,male pubic hair",,2020.0
tt10482560,Kipo and the Age of Wonderbeasts,no_data,no_data,Netflix,100,Kipo and the Age of Wonderbeasts,2020-01-14,,"Karen Fukuhara, Sydney Mikayla, Dee Bradley Baker",USA,English,TV-Y7,8.3,5707,,,"post apocalypse,talking animal,anthropomorphic animal,underground colony,based on webcomic","Awards, 3 nominations",2020.0
tt13070478,Deaf U,no_data,no_data,Netflix,88,Deaf U,2020-10-09,,"Rodney Burford, Alexa Paulay-Simmons, Cheyenna Clearbrook",USA,English,TV-MA,6.4,470,,,"disability,academia drama,non fiction","Awards, 1 win & 1 nomination",2020.0
tt12850262,Do Do Sol Sol La La Sol,no_data,no_data,Monster Union,,Do Do Sol Sol La La Sol,2020-10-07,,"Go Ara, Jae-Wook Lee, Kim Joo-Heon",South Korea,Korean,,7.3,1606,,,"tv mini series,piano,classical music,piano teacher,music academy",,2020.0
tt12560270,Private Lives,no_data,no_data,"Doremi Entertainment, JTBC Studios",,Private Lives,2020-10-07,,"Seohyun, Hyo-jin Kim, Tae Won-suk",South Korea,Korean,,6.6,629,,,,,2020.0
tt2661044,The 100,Jason Rothenberg,male,The CW,93,The 100,2014-03-19,,"Eliza Taylor, Bob Morley, Marie Avgeropoulos",USA,"English, Mandarin, French, Spanish",TV-14,7.6,247411,,,"post apocalypse,planet earth,based on book,survival,friendship","Nominated for 1 Primetime Emmy, 11 wins & 44 nominations total",2014.0
tt12923630,Bad Boy Billionaires: India,Nick Read,male,Netflix,,Bad Boy Billionaires: India,2020-09-02,,Aayush Ailawadi,India,English,TV-14,7.9,3100,,,"billionaire,money","Awards, 1 win",2020.0
tt6929194,DreamWorks Happy Holidays from Madagascar,no_data,no_data,,,Dreamworks Happy Holidays from Madagascar,,,Jung Hyun Kim,USA,English,,6.6,98,,,animal,,
tt8962124,Emily in Paris,no_data,no_data,Netflix,61,Emily in Paris,2020-10-02,,"Lily Collins, Philippine Leroy-Beaulieu, Ashley Park",USA,"English, French",TV-MA,6.9,88365,,,"female protagonist,character name in series title,american in france,location in series title,marketing","Nominated for 3 Primetime Emmys, 3 wins & 19 nominations total",2020.0
tt9055008,Evil,no_data,no_data,Paramount+,95,Evil,2019-09-26,,"Katja Herbers, Mike Colter, Aasif Mandvi",USA,English,TV-14,7.7,25926,,,"investigating demonic possession,mistaken for demonic possession,demonic possession,debunking,paranormal investigation team","Awards, 32 nominations",2019.0
tt12987918,"Good Morning, Verônica",José Henrique Fonseca,male,Netflix,,"Good Morning, Verônica",2020-10-01,,"Tainá Müller, Silvio Guindane, Elisa Volpatto",Brazil,Portuguese,TV-MA,7.5,4417,,,"abuse,police,trigger warning,feminicide,female protagonist","Awards, 10 wins & 2 nominations",2020.0
tt10244612,Oktoberfest: Beer & Blood,Hannu Salonen,male,"Zeitsprung Pictures, Violet Pictures UG, Bayerischer Rundfunk (BR)",,Oktoberfest: Beer & Blood,2020-10-01,,"Misel Maticevic, Martina Gedeck, Klaus Steinbacher","Germany, Czech Republic",German,TV-MA,6.8,2210,,,"drunk,beer,pre world war one,boys and girls,alcoholic drink","Awards, 5 wins & 6 nominations",2020.0
tt10702412,Secreto bien guardado,Alberto Lecchi,male,Cine.ar,,Secreto bien guardado,2019-04-15,,"Oriana Sabatini, Victorio D'Alessandro, Jorge Suárez",Argentina,Spanish,,4.9,198,,,"tv mini series,1940s,argentina,jewish woman nazi man relationship,forbidden love",,2019.0
tt5936660,Sword Art Online,no_data,no_data,,no_data,,,,,,,,,,,,,,
tt0200353,The Parkers,no_data,no_data,UPN,,The Parkers,1999-08-30,,"Mo'Nique, Dorien Wilson, Countess Vaughn",USA,English,TV-PG,6.8,2397,,,"paramount,united paramount network,laugh track,college,college student","Awards, 6 wins & 11 nominations",1999.0
tt10329028,The Unicorn,no_data,no_data,CBS,85,The Unicorn,2019-09-26,,"Walton Goggins, Rob Corddry, Omar Benson Miller",USA,English,TV-PG,7.2,4255,,,"widower,dating,flirting,widow,feel good","Awards, 1 nomination",2019.0
tt10367990,You Cannot Hide,no_data,no_data,,,You Cannot Hide,2019-09-30,,"Blanca Soto, Eduardo Noriega, Iván Sánchez",Mexico,Spanish,TV-MA,6.4,1131,,,nurse,"Awards, 4 wins & 1 nomination",2019.0
tt5536400,Man with a Plan,no_data,no_data,CBS,83,Man with a Plan,2016-10-24,,"Matt LeBlanc, Liza Snyder, Matt Cook",USA,English,TV-PG,7,10396,,,"mother daughter relationship,clever kid,teenager,father son relationship,brother brother relationship","Nominated for 1 Primetime Emmy, 1 win & 1 nomination total",2016.0
tt2433738,Wentworth,no_data,no_data,FremantleMedia Australia,96,Wentworth,2013-05-01,,"Kate Atkinson, Katrina Milosevic, Robbie Magasiva",Australia,English,TV-MA,8.6,22242,,,"jail,women in prison,prison drama,timeframe 2010s,timeframe 2020s","Top rated TV #234 | Awards, 19 wins & 70 nominations",2013.0
tt13005714,"Whose Vote Counts, Explained",no_data,no_data,Netflix,,"Whose Vote Counts, Explained",2020-09-28,,"John Kasich, Carol Anderson, Alexandria Ocasio-Cortez",USA,English,TV-PG,7.3,1175,,,"tv mini series,election,united states,vote,flaw",,2020.0
tt5197820,Van Helsing,no_data,no_data,Syfy,50,Van Helsing,2016-09-23,,"Kelly Overton, Jonathan Scarfe, Aleks Paunovic",USA,English,TV-14,6.2,22333,,,"based on comic,superheroine,superhero,zenescope,vampire","Awards, 24 wins & 60 nominations",2016.0
tt4955642,The Good Place,no_data,no_data,NBC,97,The Good Place,2016-09-19,,"Kristen Bell, William Jackson Harper, Jameela Jamil",USA,English,TV-PG,8.2,155594,,,"afterlife,heaven,utopia,ethics,neighborhood","Nominated for 12 Primetime Emmys, 34 wins & 146 nominations total",2016.0
tt12939836,A Perfect Crime,no_data,no_data,Netflix,,A Perfect Crime,2020-09-25,,"Sam Booth, Theo Waigel, Klaus-Dieter Matschke",Germany,German,,7.3,1468,,,"german politics,unsolved crime,year 1989,deutsche mark,year 1991","Awards, 1 nomination",2020.0
tt10050752,Mighty Little Bheem,no_data,no_data,Netflix,,Mighty Little Bheem,2019-04-12,,,India,Hindi,TV-Y,6.4,258,,,"lion,fox,bunny,skunk,spin off",,2019.0
tt12879522,The School Nurse Files,Lee Kyoung-mi,female,Netflix,,The School Nurse Files,2020-09-25,,"Jung Yu-mi, Nam Joo-hyuk, Shim Dal Gi",South Korea,Korean,TV-MA,6.4,1233,,,"creatures,ghost,nurse,school,exorcist","Awards, 2 nominations",2020.0
tt0445894,The Playbook,no_data,no_data,"HIP TV listings, Hip Entertainment Group",,The Playbook,2005-12-04,,"Rusty Meyers, Jessica Anderson, Donald Faison",USA,English,,8.1,29,,,show,,2005.0
tt7423538,Ratched,no_data,no_data,Netflix,61,Ratched,2020-09-18,,"Sarah Paulson, Finn Wittrock, Cynthia Nixon",USA,English,TV-MA,7.2,55467,,,"nurse,asylum,hospital,body horror,psychological thriller","Nominated for 4 Primetime Emmys, 2 wins & 20 nominations total",2020.0
tt12938472,The American Barbecue Showdown,no_data,no_data,Netflix,,The American Barbecue Showdown,2020-09-18,,"Lyric Lewis, Rutledge Wood, Melissa Cookston",USA,English,TV-G,7.1,1235,,,"barbecue,cooking competition,cooking,ribs,food",,2020.0
tt2741602,The Blacklist,Michael W. Watkins,male,NBC,91,The Blacklist,2013-09-23,,"James Spader, Megan Boone, Diego Klattenhoff",USA,English,TV-14,8,244895,,,"profiler,government agent,agent,escape,interrogation","Won 1 Primetime Emmy, 2 wins & 34 nominations total",2013.0
no_data,The Last Word,no_data,no_data,Sky News Australia,no_data,,,,,,,,,,,,,,
no_data,Baby,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt9348692,Criminal: UK,no_data,no_data,Netflix,92,Criminal: UK,2019-09-20,,"Katherine Kelly, Lee Ingleby, Rochenda Sandall","UK, France, Germany, Spain",English,TV-MA,7.6,18583,,,"interrogation,investigation,police","Nominated for 2 BAFTA Awards, 5 nominations total",2019.0
tt8917248,Signs,no_data,no_data,AXN,,Signs,2018-10-10,,"Andrzej Konopka, Helena Sujecka, Jen Fiskum",Poland,Polish,TV-MA,6.4,1740,,,murder,,2018.0
tt12923734,Sing On!,no_data,no_data,Netflix,75,Sing On!,2020-09-16,,"Tituss Burgess, Quinton Sampson, Hanah Chang",USA,English,TV-PG,6.4,413,,,non fiction,,2020.0
tt1983079,Call the Midwife,no_data,no_data,BBC One,,Call the Midwife,2012-01-15,,"Vanessa Redgrave, Laura Main, Jenny Agutter",UK,English,TV-PG,8.6,26446,,,"1960s,nurse,east london,memoir,nun","Won 2 BAFTA Awards, 17 wins & 18 nominations total",2012.0
tt10242848,Taco Chronicles,no_data,no_data,"El Estudio, Netflix",,Taco Chronicles,2019-07-12,,"Gustavo Arellano, Mauricio Pimentel, Reyna Mendizábal",USA,,,7.8,845,,,"journey,food and drink documentary",,2019.0
tt0354293,Family Business,no_data,no_data,Showtime,,Family Business,2003-02-22,,"Seymore Butts, Stevie Glasser, Lila Glasser",USA,English,,6.9,265,,,"adult film director,porn director,porn producer,pornographer,pornography director","Awards, 1 win",2003.0
no_data,Girlfriends,Ibrahim Wisan,male,no_data,no_data,,,,,,,,,,,,,,
tt9460858,The Barrier,no_data,no_data,Atresplayer Premium,,The Barrier,2020-09-11,,"Unax Ugalde, Olivia Molina, Eleonora Wexler",Spain,Spanish,TV-MA,6.8,3544,,,"city,male frontal nudity,timeframe 2040s,dystopian sci fi,dystopia","Awards, 3 wins & 2 nominations",2020.0
tt9310390,The Duchess,no_data,no_data,Netflix,65,The Duchess,2020-09-11,,"Katherine Ryan, Rory Keenan, Katy Byrne",UK,English,TV-MA,6.7,5439,,,"daughter,tights,teenager,ex husband,dentist",,2020.0
tt4971144,Greenleaf,Clement Virgo,male,Oprah Winfrey Network,78,Greenleaf,2016-06-21,,"Merle Dandridge, Kim Hawthorne, Desiree Ross",USA,English,TV-14,7.3,5285,,,"bishop,megachurch,african american church,african american family,adultery","Awards, 5 wins & 11 nominations",2016.0
tt10183988,Julie and the Phantoms,no_data,no_data,Netflix,,Julie and the Phantoms,2020-09-10,,"Madison Reyes, Charlie Gillespie, Owen Patrick Joyner",USA,English,TV-G,8.4,9915,,,"based on brazilian tv series,girl,cancelled after one season,band,singing","Awards, 5 wins & 13 nominations",2020.0
tt10834478,Get Organized with The Home Edit,no_data,no_data,Netflix,86,Get Organized with the Home Edit,2020-09-09,,"Clea Shearer, Joanna Teplin, Reese Witherspoon",USA,English,TV-PG,5.4,1553,,,"master,diy,home makeover reality tv,non fiction",,2020.0
tt12875794,La Línea: Shadow of Narco,no_data,no_data,Netflix,,La Línea: Shadow of Narco,2020-09-09,,Juan Franco,Spain,Spanish,TV-MA,6.4,402,,,"tv mini series,drugs",,2020.0
tt12850322,Record of Youth,no_data,no_data,tvN,,Record of Youth,2020-09-07,,"Park Bo-gum, So-dam Park, Woo-Seok Byeon",South Korea,,TV-14,7.2,2462,,,"melodrama,modeling,fashion,makeup artist,actor","Awards, 1 nomination",2020.0
tt4649420,Cleverman,no_data,no_data,Sundance TV,86,Cleverman,2016-06-01,,"Hunter Page-Lochard, Rob Collins, Tasma Walton","Australia, New Zealand, USA","English, Aboriginal",TV-14,6.3,3374,,,"dystopian sci fi,superhero,female full frontal nudity,female rear nudity,female nudity","Awards, 5 wins & 8 nominations",2016.0
tt8787802,Away,no_data,no_data,Netflix,59,Away,2020-09-04,,"Hilary Swank, Josh Charles, Vivian Wu",USA,English,TV-14,6.6,24046,,,"astronaut,space crew,dangerous mission,female astronaut,daughter","Awards, 4 wins & 3 nominations",2020.0
tt9359220,Young Wallander,no_data,no_data,Netflix,64,Young Wallander,2020-09-03,,"Adam Pålsson, Leanne Best, Ellise Chappell",UK,English,TV-MA,6.9,11582,,,"kurt wallander character,based on character from novel,based on literary character,sweden,nordic noir",,2020.0
tt12917170,Chef's Table: BBQ,no_data,no_data,Netflix,80,Chef's Table: BBQ,2020-09-02,,,USA,English,TV-14,7.8,1029,,,"food,food and drink documentary,barbeque,chef,cooking",,2020.0
tt1526318,Borgen,Mogens Hagedorn,male,DR1,100,Borgen,2011-10-29,,"Sidse Babett Knudsen, Birgitte Hjort Sørensen, Søren Malling",Denmark,Danish,TV-14,8.5,26199,,,"copenhagen denmark,danish politics,danish politician,female politician,parliament","Won 1 BAFTA Award, 8 wins & 7 nominations total",2011.0
tt7573686,Erased,no_data,no_data,Kansai Telecasting (KTV),100,Erased,2017-12-15,,"Yûki Furukawa, Tomoka Kurotani, Reo Uchikawa",Japan,Japanese,TV-14,7.8,3736,,,"live action remake of anime,based on manga,mystery killer,serial killer,time travel",,2017.0
tt0173554,H,Éric Lartigau,male,Canal+,,H,1998-10-24,,"Jamel Debbouze, Eric Judor, Ramzy Bedia",France,French,,7.4,1742,,,"one letter title,tv show,professor,sitcom,hospital",,1998.0
tt0423667,Heidi,no_data,no_data,Schweizer Fernsehen,,Heidi,1978-09-13,,"Katia Polletin, Nicholas Barnes, Brigitte Horney","Switzerland, West Germany","Swiss German, German",,7.2,195,,,"swiss alps,hillside,orphan,character name as series title,heidi character",,1978.0
tt0108927,"Sister, Sister",Peter Baldwin,male,The WB,,"Sister, Sister",1994-04-01,,"Tia Mowry-Hardrict, Tamera Mowry-Housley, Jackée Harry",USA,English,TV-G,6.2,12748,,,"laugh track,paramount,the cw,pervert,teen comedy","Won 1 Primetime Emmy, 9 wins & 20 nominations total",1994.0
tt12882136,Million Dollar Beach House,no_data,no_data,Netflix,57,Million Dollar Beach House,2020-08-26,,"Peggy Zabakolas, Joel Roberts, Neil St. Clair",USA,English,TV-MA,4.2,830,,,non fiction,,2020.0
tt10687464,Emily's Wonder Lab,no_data,no_data,Netflix,100,Emily's Wonder Lab,2020-08-25,,"Emily Calandrelli, Christopher Farrar, Mason Wells",USA,,TV-G,8.7,196,,,"science,overalls,non fiction","Awards, 3 nominations",2020.0
tt9134194,Trinkets,no_data,no_data,Netflix,60,Trinkets,2019-06-14,,"Brianna Hildebrand, Kiana Madeira, Quintessa Swindell",USA,English,TV-MA,7,11127,,,"friendship,female friendship,thief,psychological drama,female protagonist","Awards, 3 wins & 11 nominations",2019.0
tt9077562,Hoops,no_data,no_data,Netflix,14,Hoops,2020-08-21,,"Jake Johnson, Ron Funches, Cleo King",USA,English,TV-MA,6,6335,,,"basketball sport,school,high school,male protagonist,white male lead in a diverse cast",,2020.0
tt9498102,Rust Valley Restorers,no_data,no_data,History,75,Rust Valley Restorers,2018-12-06,,"Michael Daingerfield, Mike Hall, Avery Shoaf",Canada,English,TV-14,7.7,2948,,,"classic cars,old car,restoration,salvage yard,restorer","Awards, 5 wins & 5 nominations",2018.0
tt12929796,Goedam,no_data,no_data,,,Goedam,2020-08-20,,"Song Chae-Yoon, Han Su-ah, Shim So-Young",South Korea,Korean,TV-MA,5.7,988,,,haunting,,2020.0
